user_total_orders,user_orders_30d,user_orders_7d,user_total_amount,user_avg_order_amount,user_max_order_amount,user_refund_count,user_postsale_count,user_refund_rate,user_postsale_rate,user_refund_amount,user_cancel_count,user_complaint_count,user_address_count,order_total_amount,order_item_count,order_sku_count,order_discount_amount,order_discount_rate,order_pay_interval_sec,order_is_night,order_category_count,addr_total_count,addr_province_count,addr_is_new,label,scenario
6.0000,4.0000,0.0000,2028.3400,338.0600,2905.4900,1.0000,1.0000,0.1667,0.1667,2387.6001,0.0000,0.0000,2.0000,2905.4900,1.0000,1.0000,449.5200,0.1547,309.3000,0.0000,1.0000,2.0000,1.0000,0.0000,0,正常报名
3.0000,3.0000,0.0000,5746.7798,1915.5900,4003.8899,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,2.0000,1340.9500,1.0000,1.0000,236.6500,0.1765,1685.9700,0.0000,2.0000,2.0000,2.0000,0.0000,0,正常报名
10.0000,2.0000,0.0000,3448.1499,344.8200,3488.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,3488.9600,1.0000,1.0000,20.0900,0.0058,924.7700,0.0000,3.0000,3.0000,9.0000,0.0000,1,同设备多账号
7.0000,2.0000,0.0000,10814.7900,1544.9700,3193.8201,0.0000,1.0000,0.0000,0.1429,0.0000,0.0000,0.0000,1.0000,1667.0900,1.0000,1.0000,36.5800,0.0219,903.1100,0.0000,2.0000,1.0000,1.0000,0.0000,0,正常报名
1.0000,1.0000,0.0000,2783.8601,2783.8601,47695.5195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,47695.5195,1.0000,1.0000,6.8900,0.0122,777.4700,0.0000,1.0000,3.0000,2.0000,0.0000,1,超高金额报名
10.0000,4.0000,1.0000,8818.2803,881.8300,1860.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,384.3000,1.0000,1.0000,34.2700,0.0892,1880.0200,0.0000,3.0000,2.0000,1.0000,0.0000,0,正常报名
5.0000,4.0000,1.0000,14946.8604,2989.3701,6311.1099,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,2913.9299,1.0000,1.0000,120.0500,0.0412,2280.7500,0.0000,1.0000,3.0000,2.0000,0.0000,0,正常报名
5.0000,3.0000,1.0000,5420.2798,1084.0601,1873.5900,1.0000,1.0000,0.2000,0.2000,996.0300,0.0000,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,3.0000,2.0000,0.0000,0,正常学历认证
7.0000,2.0000,0.0000,5931.9902,1977.3300,3663.8101,7.0000,7.0000,1.0000,1.0000,17268.2109,0.0000,0.0000,1.0000,1562.6200,1.0000,1.0000,113.2600,0.0725,733.8800,0.0000,2.0000,1.0000,1.0000,0.0000,1,连环退费
5.0000,0.0000,0.0000,16029.0596,3205.8101,5572.4302,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,8250.5186,1.0000,1.0000,32.7600,0.0689,1386.9200,1.0000,5.0000,1.0000,1.0000,0.0000,0,凌晨大额标记
5.0000,4.0000,1.0000,14514.5195,2902.8999,4518.7002,0.0000,1.0000,0.0000,0.2000,0.0000,0.0000,0.0000,1.0000,3025.7966,1.0000,1.0000,30.3400,0.0316,1758.5632,0.0000,5.0000,1.0000,2.0000,0.0000,0,正常退费
4.0000,1.0000,1.0000,7844.4600,1961.1100,3914.1001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,10263.1758,1.0000,1.0000,99.4600,0.1414,2155.1399,0.0000,3.0000,1.0000,2.0000,1.0000,1,新设备大额报名
8.0000,5.0000,1.0000,7763.5000,970.4400,3911.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,3911.2500,1.0000,1.0000,350.5200,0.0896,2195.4600,0.0000,2.0000,2.0000,1.0000,0.0000,0,正常报名
12.0000,1.0000,0.0000,26971.2598,2247.6101,3652.4399,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,3652.4399,1.0000,1.0000,131.7100,0.0361,373.8300,0.0000,3.0000,1.0000,1.0000,0.0000,0,正常报名
3.0000,0.0000,0.0000,1118.1200,559.0600,4386.1802,3.0000,3.0000,1.0000,1.0000,13103.2168,0.0000,0.0000,1.0000,4386.1802,1.0000,1.0000,223.0300,0.0508,1881.3800,0.0000,1.0000,1.0000,1.0000,0.0000,1,极高退费率
7.0000,1.0000,0.0000,8584.4697,1226.3500,2220.8799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3.0000,1.0000,2.0000,0.0000,0,正常学历认证
11.0000,2.0000,0.0000,17241.8594,1567.4399,3308.9199,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,22408.2363,1.0000,1.0000,100.4200,0.0994,1382.7500,0.0000,4.0000,3.0000,3.0000,1.0000,1,新设备大额报名
1.0000,0.0000,0.0000,2203.0000,2203.0000,3945.8799,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,4502.8354,1.0000,1.0000,81.8800,0.0266,1.9187,0.0000,1.0000,1.0000,2.0000,0.0000,1,零学时大额退费
5.0000,3.0000,2.0000,14232.9600,2846.5901,5847.6899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2955.1399,1.0000,1.0000,337.6100,0.1142,984.0500,0.0000,3.0000,1.0000,2.0000,0.0000,0,正常报名
9.0000,0.0000,0.0000,6759.6899,751.0800,1989.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1989.2000,1.0000,1.0000,2.6000,0.0013,1271.7200,0.0000,2.0000,2.0000,2.0000,0.0000,0,正常报名
10.0000,0.0000,0.0000,15707.4004,1570.7400,2941.0801,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1270.2655,1.0000,1.0000,240.4900,0.1166,1.5013,0.0000,4.0000,1.0000,1.0000,0.0000,1,零学时大额退费
11.0000,1.0000,1.0000,21852.5605,1986.6000,4213.9902,1.0000,1.0000,0.0909,0.0909,1196.6300,0.0000,0.0000,2.0000,4213.9902,1.0000,1.0000,308.0200,0.0731,1257.1300,0.0000,4.0000,2.0000,1.0000,0.0000,0,正常报名
12.0000,0.0000,0.0000,27051.1992,2254.2700,3545.5300,1.0000,1.0000,0.0833,0.0833,1871.3600,0.0000,0.0000,2.0000,9028.1680,1.0000,1.0000,417.9000,0.1179,477.3700,1.0000,1.0000,2.0000,1.0000,0.0000,0,凌晨大额标记
3.0000,2.0000,1.0000,3420.3201,570.0500,1102.5000,3.0000,3.0000,1.0000,1.0000,28189.1523,0.0000,0.0000,2.0000,963.5000,1.0000,1.0000,6.5200,0.0068,57.3500,0.0000,2.0000,2.0000,1.0000,1.0000,1,极高退费率
11.0000,5.0000,1.0000,18384.8594,1671.3500,4017.3501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,7109.0684,1.0000,1.0000,617.3100,0.1537,1930.8800,1.0000,5.0000,2.0000,2.0000,0.0000,0,凌晨大额标记
10.0000,4.0000,1.0000,32931.7812,3293.1799,3437.6899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.0000,0,正常学历认证
5.0000,2.0000,0.0000,12725.8496,2545.1699,3170.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2295.3401,1.0000,1.0000,338.7600,0.1476,1752.6300,0.0000,5.0000,2.0000,1.0000,0.0000,0,正常报名
2.0000,0.0000,0.0000,1590.1899,795.1000,2548.5601,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,3.0000,1431.1490,1.0000,1.0000,18.0400,0.0071,722.7428,0.0000,1.0000,3.0000,2.0000,0.0000,0,正常退费
8.0000,0.0000,0.0000,5994.9102,749.3600,2670.5901,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,3.0000,26422.3926,1.0000,1.0000,364.0700,0.1363,1679.3700,0.0000,3.0000,3.0000,1.0000,1.0000,1,新设备大额报名
8.0000,3.0000,0.0000,25661.7793,3207.7200,5058.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,21020.7168,1.0000,1.0000,138.3800,0.0393,848.5100,0.0000,1.0000,3.0000,3.0000,1.0000,1,新设备大额报名
9.0000,3.0000,2.0000,9172.5801,1019.1800,1797.8101,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,4324.7798,1.0000,1.0000,249.9800,0.1519,3.5703,0.0000,5.0000,2.0000,1.0000,0.0000,1,零学时大额退费
11.0000,3.0000,1.0000,35364.4297,3214.9500,5369.9502,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2700.3601,1.0000,1.0000,367.9400,0.1363,1461.7500,0.0000,4.0000,1.0000,2.0000,0.0000,1,正常报名
6.0000,3.0000,2.0000,3352.7400,558.7900,3864.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3864.8000,1.0000,1.0000,556.7000,0.1440,1675.9900,0.0000,3.0000,1.0000,2.0000,0.0000,0,正常报名
3.0000,1.0000,0.0000,9729.2598,3243.0901,4980.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2508.4800,1.0000,1.0000,364.8200,0.1454,109.3200,0.0000,2.0000,2.0000,2.0000,0.0000,0,正常报名
8.0000,5.0000,1.0000,14310.6602,1788.8300,2514.6799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,1.0000,1.0000,0.0000,0,正常学历认证
11.0000,2.0000,0.0000,7414.6802,674.0600,3935.2600,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,3.0000,3935.2600,1.0000,1.0000,19.8300,0.0050,842.0100,0.0000,1.0000,3.0000,1.0000,0.0000,0,正常报名
11.0000,2.0000,0.0000,33666.8398,3060.6201,4825.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2292.8799,1.0000,1.0000,257.7500,0.1124,768.2300,0.0000,1.0000,2.0000,10.0000,0.0000,1,同设备多账号
8.0000,0.0000,0.0000,14520.0898,1815.0100,4466.1201,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,10722.6992,1.0000,1.0000,124.1000,0.0278,343.4800,0.0000,4.0000,1.0000,1.0000,1.0000,0,新设备大额报名
4.0000,3.0000,2.0000,5308.3501,1327.0900,2972.4500,1.0000,1.0000,0.2500,0.2500,553.7000,0.0000,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,3.0000,1.0000,0.0000,0,正常学历认证
10.0000,5.0000,2.0000,33468.1094,3346.8101,3956.8899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1188.0300,1.0000,1.0000,0.6300,0.0005,1245.8600,0.0000,1.0000,1.0000,2.0000,0.0000,0,正常报名
4.0000,1.0000,0.0000,1829.1100,457.2800,1983.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,2.0000,2.0000,0.0000,0,正常学历认证
7.0000,3.0000,1.0000,23820.0996,3402.8701,4860.8398,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,5737.7026,1.0000,1.0000,20.4800,0.0096,263.0000,1.0000,2.0000,2.0000,2.0000,0.0000,0,凌晨大额标记
11.0000,2.0000,0.0000,16511.7598,1501.0699,4352.4199,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,21278.5000,1.0000,1.0000,361.7700,0.0831,1114.3600,0.0000,2.0000,1.0000,2.0000,1.0000,1,新设备大额报名
6.0000,0.0000,0.0000,11549.7803,1924.9600,1929.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,993.3800,1.0000,1.0000,171.9600,0.1731,1577.5500,0.0000,1.0000,2.0000,1.0000,0.0000,0,正常报名
6.0000,4.0000,2.0000,10684.3096,1780.7200,3322.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,523.2300,1.0000,1.0000,79.1000,0.1512,1834.5100,1.0000,2.0000,1.0000,2.0000,0.0000,0,正常报名
3.0000,2.0000,0.0000,4837.6602,1612.5500,4140.0698,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,3.0000,2.0000,0.0000,0,正常学历认证
5.0000,1.0000,1.0000,9268.4600,1853.6899,3598.6399,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,3598.6399,1.0000,1.0000,260.9200,0.0725,2229.5200,0.0000,5.0000,3.0000,1.0000,0.0000,0,正常报名
6.0000,2.0000,2.0000,8162.8101,1360.4700,3652.3201,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,3652.3201,1.0000,1.0000,109.5800,0.0300,162.0100,0.0000,3.0000,2.0000,1.0000,0.0000,0,正常报名
7.0000,5.0000,2.0000,10110.8799,1444.4100,3016.8601,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,1.0000,2.0000,0.0000,0,正常学历认证
7.0000,5.0000,1.0000,6569.8301,938.5500,2726.6699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,11784.8809,1.0000,1.0000,98.4800,0.0361,2279.3701,0.0000,1.0000,3.0000,1.0000,1.0000,1,新设备大额报名
7.0000,5.0000,0.0000,10061.5000,1437.3600,1531.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1459.9500,1.0000,1.0000,14.4800,0.0099,2221.9900,0.0000,3.0000,1.0000,11.0000,1.0000,1,同设备多账号
1.0000,0.0000,0.0000,2877.5400,2877.5400,4851.4702,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2961.4500,1.0000,1.0000,41.2200,0.0139,452.0300,0.0000,1.0000,1.0000,1.0000,0.0000,0,正常报名
12.0000,0.0000,0.0000,7148.6499,595.7200,4138.7998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,4138.7998,1.0000,1.0000,432.5100,0.1045,963.8100,0.0000,4.0000,3.0000,2.0000,1.0000,0,正常报名
8.0000,1.0000,1.0000,15802.2402,1975.2800,45579.9062,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,45579.9062,1.0000,1.0000,571.8500,0.1691,699.2200,0.0000,5.0000,1.0000,1.0000,0.0000,1,超高金额报名
11.0000,2.0000,2.0000,14774.6904,1343.1500,2330.6499,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1836.1139,1.0000,1.0000,143.1100,0.1323,1633.3759,0.0000,2.0000,1.0000,2.0000,0.0000,0,正常退费
2.0000,2.0000,1.0000,5439.8799,2719.9399,5856.3198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1406.4399,1.0000,1.0000,132.9000,0.0945,2080.4900,0.0000,1.0000,2.0000,1.0000,0.0000,0,正常报名
8.0000,3.0000,0.0000,10305.1299,1288.1400,2637.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2637.0500,1.0000,1.0000,365.6100,0.1386,2290.4600,0.0000,3.0000,1.0000,1.0000,0.0000,0,正常报名
6.0000,4.0000,0.0000,3288.9700,548.1600,817.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,817.7900,1.0000,1.0000,106.8700,0.1307,190.9100,0.0000,3.0000,3.0000,1.0000,0.0000,0,正常报名
2.0000,1.0000,0.0000,4511.1499,2255.5701,4406.1201,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,4406.1201,1.0000,1.0000,493.0400,0.1119,1063.1400,0.0000,2.0000,3.0000,15.0000,0.0000,1,同设备多账号
11.0000,3.0000,0.0000,12298.9004,1118.0800,4174.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,5858.1650,1.0000,1.0000,97.8500,0.0234,1419.2500,1.0000,3.0000,3.0000,2.0000,0.0000,0,凌晨大额标记
5.0000,2.0000,0.0000,5697.0898,1139.4200,1985.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1985.0000,1.0000,1.0000,201.8700,0.1017,930.4300,0.0000,1.0000,1.0000,1.0000,0.0000,0,正常报名
10.0000,4.0000,2.0000,10709.6504,1070.9700,1757.9800,0.0000,1.0000,0.0000,0.1000,0.0000,0.0000,0.0000,1.0000,1012.6400,1.0000,1.0000,59.6000,0.0589,1164.0100,0.0000,5.0000,1.0000,1.0000,1.0000,0,正常报名
10.0000,3.0000,1.0000,9741.6104,974.1600,1667.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,6523.5010,1.0000,1.0000,251.3800,0.1716,190.7100,1.0000,4.0000,1.0000,1.0000,0.0000,0,凌晨大额标记
2.0000,2.0000,0.0000,2164.7200,1082.3600,3351.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3351.7300,1.0000,1.0000,369.9100,0.1104,888.3600,0.0000,2.0000,1.0000,1.0000,0.0000,0,正常报名
11.0000,5.0000,2.0000,5706.3799,518.7600,1150.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,1150.5500,1.0000,1.0000,151.3200,0.1315,283.9900,0.0000,3.0000,3.0000,1.0000,0.0000,0,正常报名
12.0000,3.0000,0.0000,25876.2109,2156.3501,3979.9099,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.0000,2.0000,0.0000,0,正常学历认证
10.0000,5.0000,0.0000,28175.1992,3130.5801,5134.7202,10.0000,10.0000,1.0000,1.0000,21536.5859,0.0000,0.0000,2.0000,1377.9200,1.0000,1.0000,21.3800,0.0155,937.8200,0.0000,3.0000,2.0000,2.0000,0.0000,1,极高退费率
10.0000,0.0000,0.0000,19591.2695,1959.1300,3889.2900,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2974.4778,1.0000,1.0000,72.6700,0.0363,1629.7800,0.0000,2.0000,2.0000,2.0000,0.0000,0,正常退费
10.0000,0.0000,0.0000,11888.7500,1188.8800,4151.6001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,3.0000,2.0000,0.0000,0,正常学历认证
6.0000,2.0000,1.0000,3221.3401,536.8900,1927.6400,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1996.2428,1.0000,1.0000,0.9100,0.0005,1372.1204,1.0000,2.0000,1.0000,2.0000,0.0000,0,正常退费
4.0000,4.0000,2.0000,10099.9902,1683.3300,2841.6799,4.0000,4.0000,1.0000,1.0000,13460.7754,0.0000,0.0000,2.0000,2841.6799,1.0000,1.0000,494.1800,0.1739,1673.4700,0.0000,3.0000,2.0000,2.0000,0.0000,1,连环退费
8.0000,2.0000,2.0000,9225.6396,1153.2000,3432.8899,0.0000,1.0000,0.0000,0.1250,0.0000,0.0000,0.0000,2.0000,3432.8899,1.0000,1.0000,167.4400,0.0488,968.6800,0.0000,3.0000,2.0000,2.0000,0.0000,0,正常报名
12.0000,3.0000,2.0000,34428.3906,2869.0300,5987.4302,1.0000,1.0000,0.0833,0.0833,522.4300,0.0000,0.0000,1.0000,3265.0701,1.0000,1.0000,358.0400,0.1097,1721.2000,0.0000,2.0000,1.0000,1.0000,0.0000,0,正常报名
1.0000,1.0000,0.0000,3468.7100,3468.7100,4605.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,2945.4399,1.0000,1.0000,510.8600,0.1734,199.1800,0.0000,1.0000,3.0000,1.0000,0.0000,0,正常报名
11.0000,0.0000,0.0000,32252.6309,2932.0601,3827.6101,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,2136.2683,1.0000,1.0000,441.9700,0.1155,482.2621,0.0000,1.0000,3.0000,2.0000,0.0000,0,正常退费
9.0000,5.0000,1.0000,16592.2207,1843.5800,1991.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,17257.1953,1.0000,1.0000,107.7900,0.1068,1984.7600,0.0000,1.0000,2.0000,1.0000,1.0000,1,新设备大额报名
1.0000,0.0000,0.0000,2070.3401,2070.3401,2475.4900,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,8238.8145,1.0000,1.0000,22.1200,0.0096,4.7735,0.0000,1.0000,3.0000,1.0000,0.0000,1,零学时大额退费
9.0000,3.0000,2.0000,24269.0605,2696.5601,2828.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2466.1111,1.0000,1.0000,104.0100,0.1699,1.4449,0.0000,1.0000,1.0000,1.0000,0.0000,1,零学时大额退费
8.0000,4.0000,2.0000,4086.9600,510.8700,838.1600,0.0000,1.0000,0.0000,0.1250,0.0000,0.0000,0.0000,3.0000,838.1600,1.0000,1.0000,122.3100,0.1459,1409.6600,0.0000,1.0000,3.0000,1.0000,0.0000,0,正常报名
6.0000,0.0000,0.0000,6271.8301,1045.3000,3263.8701,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,2.0000,3263.8701,1.0000,1.0000,373.7300,0.1145,330.5200,0.0000,4.0000,2.0000,2.0000,0.0000,0,正常报名
5.0000,3.0000,2.0000,14338.3799,2867.6799,6019.1699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2385.6899,1.0000,1.0000,186.4200,0.0781,193.1600,0.0000,4.0000,2.0000,2.0000,0.0000,0,正常报名
11.0000,5.0000,0.0000,14830.2900,1348.2100,2462.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,843.3300,1.0000,1.0000,149.9300,0.1778,1122.7900,0.0000,1.0000,2.0000,1.0000,0.0000,0,正常报名
9.0000,1.0000,0.0000,1720.4100,1720.4100,3479.7400,8.0000,8.0000,0.8889,0.8889,27226.2988,0.0000,0.0000,3.0000,967.1800,1.0000,1.0000,165.8900,0.1715,1885.2300,0.0000,1.0000,3.0000,2.0000,0.0000,1,极高退费率
10.0000,2.0000,1.0000,33535.3281,3353.5300,4594.2798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,7989.9434,1.0000,1.0000,39.2600,0.0174,534.9300,1.0000,1.0000,3.0000,1.0000,0.0000,0,凌晨大额标记
6.0000,3.0000,1.0000,3483.5000,580.5800,4053.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,4053.2300,1.0000,1.0000,249.1900,0.0615,1416.8000,0.0000,1.0000,3.0000,1.0000,0.0000,0,正常报名
8.0000,3.0000,2.0000,14254.1299,1781.7700,55368.2852,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,55368.2852,1.0000,1.0000,353.2000,0.1348,72.5500,0.0000,1.0000,1.0000,1.0000,1.0000,1,超高金额报名
7.0000,2.0000,0.0000,8410.5596,1201.5100,2814.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,2814.2600,1.0000,1.0000,130.8900,0.0465,85.3200,0.0000,5.0000,3.0000,2.0000,1.0000,0,正常报名
1.0000,0.0000,0.0000,1295.7300,1295.7300,2282.6899,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,1228.5242,1.0000,1.0000,244.3500,0.1070,1432.5107,0.0000,1.0000,3.0000,1.0000,0.0000,0,正常退费
6.0000,1.0000,0.0000,14755.4805,2459.2500,3762.7800,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,2.0000,9176.7119,1.0000,1.0000,564.5100,0.1500,221.3100,1.0000,4.0000,2.0000,1.0000,0.0000,0,凌晨大额标记
6.0000,0.0000,0.0000,17323.2793,2887.2100,6013.5698,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,2113.4299,1.0000,1.0000,71.3400,0.0338,1219.9301,0.0000,2.0000,3.0000,2.0000,0.0000,0,正常报名
7.0000,2.0000,0.0000,12656.5801,1808.0800,2858.1399,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,909.9500,1.0000,1.0000,56.1300,0.0617,348.7600,0.0000,3.0000,2.0000,1.0000,0.0000,0,正常报名
11.0000,1.0000,0.0000,6166.6401,560.6000,732.6000,0.0000,1.0000,0.0000,0.0909,0.0000,1.0000,0.0000,1.0000,732.6000,1.0000,1.0000,51.4000,0.0702,196.9800,0.0000,4.0000,1.0000,2.0000,0.0000,0,正常报名
10.0000,5.0000,0.0000,11629.5303,1162.9500,1347.1500,1.0000,1.0000,0.1000,0.1000,2739.5701,0.0000,0.0000,1.0000,3408.7344,1.0000,1.0000,130.1100,0.1316,799.9372,0.0000,1.0000,1.0000,2.0000,0.0000,0,正常退费
7.0000,0.0000,0.0000,22895.4902,3270.7800,3652.6499,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,803.4200,1.0000,1.0000,57.8700,0.0720,2209.1101,1.0000,3.0000,2.0000,1.0000,0.0000,0,正常报名
9.0000,3.0000,2.0000,5711.8101,634.6500,2443.1699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2443.1699,1.0000,1.0000,367.6500,0.1505,1711.6400,0.0000,2.0000,1.0000,1.0000,0.0000,0,正常报名
2.0000,2.0000,2.0000,6940.7700,3470.3899,52070.3281,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,52070.3281,1.0000,1.0000,8.0400,0.0179,362.9200,0.0000,1.0000,2.0000,1.0000,0.0000,1,超高金额报名
9.0000,0.0000,0.0000,24913.1602,2768.1299,5227.9800,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,3.0000,10560.4990,1.0000,1.0000,61.4100,0.0357,2.6657,0.0000,4.0000,3.0000,2.0000,1.0000,1,零学时大额退费
5.0000,4.0000,0.0000,1598.5900,319.7200,4061.0701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,4061.0701,1.0000,1.0000,3.8500,0.0009,617.2200,0.0000,1.0000,3.0000,1.0000,0.0000,0,正常报名
10.0000,3.0000,1.0000,4472.8799,447.2900,1538.6200,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,3.0000,1538.6200,1.0000,1.0000,86.0300,0.0559,1900.2500,0.0000,5.0000,3.0000,1.0000,0.0000,0,正常报名
11.0000,3.0000,0.0000,8041.9302,731.0800,1327.7700,1.0000,1.0000,0.0909,0.0909,1607.0000,0.0000,0.0000,1.0000,8866.1289,1.0000,1.0000,206.4600,0.1555,142.8000,1.0000,2.0000,1.0000,2.0000,1.0000,0,凌晨大额标记
